src,ref,hyp
"Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.",有趣嘅係，佢喺古代並唔被視為重要人物，而且大部分古代國王名錄都冇記載佢。,奇怪地，他在古代並不被人視為很重要，而且並未被記錄在大多數古代王列表上。
"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.",不過，1922年佢嘅陵墓被發現後，令佢成為家喻戶曉嘅人物。雖然過去好多陵墓都曾經被盜，但呢座陵墓幾乎完全未受破壞。,然而，他在1922年被發現的墳墓使他成為名人。雖然過去的許多墳墓被盜，但這座墳墓幾乎沒有受到侵擾。
"Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones.",大部分與圖坦卡門一同陪葬嘅物品都保存得非常完好，包括數千件由貴金屬同稀有寶石製成嘅文物。,多數與圖坦卡蒙合葬的物品都保存得很好，包括數千件由珍貴金屬和罕見石頭製成的文物。
"The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.",輻條車輪嘅發明令亞述戰車變得更輕、更快，亦更有能力超越步兵同其他戰車。,發明輪幅使亞述戰車更輕巧、更快，並為追趕士兵和其他戰車做好了準備。
"Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.",佢哋致命嘅弩箭可以穿透敵方士兵嘅盔甲。大約公元前1000年，亞述人引入咗最早嘅騎兵。,佢哋嘅致命弩箭可以穿過敵人嘅盔甲。公元前1000年，亞述人引入咗第一支騎兵隊。
"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.",騎兵係指騎馬作戰嘅軍隊。由於當時馬鞍尚未被發明，所以亞述騎兵直接坐喺馬背上作戰。,一隊騎兵係一隊騎在馬上面打仗嘅軍隊。當時騎鞍仲未發明，所以亞述嘅騎兵係騎喺馬嘅光潔背上打仗。
"We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.",我哋認識好多希臘政治家、科學家同藝術家。呢個文化中最著名嘅人物可能係傳說中嘅盲人詩人荷馬，佢創作咗兩部希臘文學傑作：《伊利亞特》同《奧德賽》。,我哋識得好多希臘政治家、科學家和藝術家。可能最出名嘅係荷馬，呢個傳奇嘅盲詩人，佢寫咗兩部希臘文學嘅傑作：《伊利亞特》同埋《奧德賽》。
Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.,索福克勒斯同亞里士多芬至今仍然係著名劇作家，而佢哋嘅戲劇被認為係世界文學中最偉大嘅作品之一。,蘇福克利斯同阿里斯托芬仍然係好出名嘅劇作家，佢哋嘅劇作被認為係世界文學嘅傑作之一。
"Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.",另一位著名希臘人係數學家畢達哥拉斯，佢主要因提出有關直角三角形邊長關係嘅著名定理而聞名。,另一個著名的希臘人是數學家畢達哥拉斯，他最出名的是關於直角三角形邊長關係的著名定理。
There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.,關於講印地語嘅人口數量有唔同估計。據估計，印地語係全球使用人口最多嘅語言之一，排名大約介乎第二至第四位。,有唔同嘅估計關於幾多人講印地語。佢係估計喺世界第二同第四最常講嘅語言之間。
The number of native speakers varies depending on whether or not very closely related dialects are counted.,母語使用者嘅數量會因為是否將關係非常接近嘅方言計算在內而有所不同。,原住民講話人數會因為是否計算非常緊密相關的方言而有所不同。
"Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.",估計印地語使用者人數由3.4億至5億不等，而能夠理解呢種語言嘅人數最多可達8億。,估計有3.4億至5億使用者，而最多有8億人可以理解該語言。
"Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.",印地語同烏爾都語喺詞彙方面相近，但使用嘅文字系統唔同；喺日常交流中，兩種語言嘅使用者通常可以互相理解。,粵語同烏魯木齊語在詞彙上相似，但在文字上不同；在日常對話中，兩種語言的說話者通常可以互相理解。
"Around the 15th century, northern Estonia was under great cultural influence of Germany.",大約喺15世紀，愛沙尼亞北部受到德國文化嘅深遠影響。,約在15世紀，北愛沙尼亞深受德國文化影響。
"Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language.",一啲德國僧侶希望令上帝嘅教義更容易傳達畀當地人，所以創造咗愛沙尼亞書面語。,有啲德國僧侶想將上帝拉近本土人，所以他哋發明了愛沙尼亞文字語言。
"It was based on the German alphabet and one character ""Õ/õ"" was added.",呢套文字系統以德文字母為基礎，並加入咗一個新字母「Õ/õ」。,係基於德國字母，並且加咗一個字符「Õ/õ」。
"As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.",隨住時間推移，大量借自德語嘅詞彙逐漸融合，呢亦成為啟蒙時期嘅開端。,隨著時間過去，很多從德語借來的詞語融合在一起。這是啟蒙的開始。
"Traditionally, the heir to the throne would go straight into the military after finishing school.",傳統上，王位繼承人完成學業後會直接投身軍隊。,傳統上，繼承王位的王子會在完成學業後直接加入軍隊。
"However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).",不過，查理斯選擇入讀劍橋大學三一學院，先後修讀人類學、考古學及歷史，並取得2:2成績（二等二級榮譽學位）。,然而，查理斯在剑桥大学三一学院就读，主修人类学及考古学，后来转修历史，获得二等二学位。
Charles was the first member of the British Royal Family to be awarded a degree.,查理斯係第一位獲得大學學位嘅英國皇室成員。,查理是英國王室第一位獲得學位的成員。
European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.,歐洲土耳其（即巴爾幹半島嘅東色雷斯或魯梅利亞地區）佔土耳其全國面積嘅3%。,歐洲土耳其（巴爾幹半島的東色雷斯或魯米利亞）佔該國的3%。
"The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.","土耳其領土長超過1,600公里（1,000英里），寬約800公里（500英里），整體形狀大致呈長方形。","土耳其的領土長度超過1,600公里（1,000英里），寬度約800公里（500英里），形狀大致為矩形。"
"Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.","土耳其總面積（包括湖泊）為783,562平方公里（300,948平方英里），其中755,688平方公里（291,773平方英里）位於西南亞，23,764平方公里（9,174平方英里）位於歐洲。","土耳其的面積，包括湖泊，佔783,562平方公里（300,948平方英里），其中755,688平方公里（291,773平方英里）位於西南亞，23,764平方公里（9,174平方英里）位於歐洲。"
"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined.",按面積計算，土耳其係世界第37大國家，面積大約相當於法國本土同英國加埋嘅總和。,土耳其的面積使其成為世界第37大國家，約等於法國和英國的面積總和。
"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.",土耳其三面環海：西面係愛琴海，北面係黑海，南面係地中海。,土耳其三面環海：西面是愛琴海，北面是黑海，南面是地中海。
Luxembourg has a long history but its independence dates from 1839.,盧森堡歷史悠久，但其現代獨立地位可以追溯至1839年。,盧森堡有悠久的歷史，但其獨立日期是1839年。
Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.,現今比利時部分地區過去曾屬於盧森堡，但喺1830年代比利時革命後成為比利時領土。,而今日比利時的一部分在過去曾是盧森堡的一部分，但在1830年代比利時革命之後變成了比利時。
Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.,盧森堡一直努力保持中立國地位，但喺第一次世界大戰同第二次世界大戰期間都曾被德國佔領。,盧森堡一直試圖保持中立，但在第一次世界大戰和第二次世界大戰中均被德國佔領。
In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.,1957年，盧森堡成為一個組織嘅創始成員，而呢個組織今日就係歐盟。,1957年，盧森堡成為當今所謂的歐洲聯盟的創始成員。
The Drukgyal Dzong is a ruined fortress and Buddhist monastery in the upper part of the Paro District (in Phondey Village).,杜克耶堡係一座位於帕羅宗上部（Phondey村）嘅廢墟堡壘兼佛教寺院。,多古雅宗是一個廢墟要塞和佛教寺院，位於帕羅區的上部（在Phondey村莊）。
"It is said that in 1649, Zhabdrung Ngawang Namgyel created the fortress to commemorate his victory against the Tibetan-Mongol forces.",據說，扎卜德龍·恩加旺·南蓋爾喺1649年建造呢座堡壘，以紀念佢擊敗西藏蒙古聯軍嘅勝利。,有人說，在1649年，扎布頓·諾爾巴·納木凱爾創建了這座堡壘，以紀念他對西藏-蒙古軍隊的勝利。
"In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.",1951年，一場大火令杜克耶堡大部分建築毀壞，只剩下一些遺物，例如扎卜德龍·恩加旺·南賈爾嘅雕像。,一九五一年，一場火導致杜克加爾宗的遺物僅僅剩下一些，例如扎布龍·納木江嘉的像。
"After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.",大火之後，呢座堡壘得到保存同保護，至今仍然係不丹最具吸引力嘅景點之一。,火災之後，要塞得以保存和保護，仍然成為不丹最令人驚嘆的旅遊景點之一。
"During the 18th century Cambodia found itself squeezed between two powerful neighbors, Thailand and Vietnam.",18世紀期間，柬埔寨發現自己夾喺兩個強大鄰國泰國同越南之間。,十八世紀，柬埔寨發現自己被兩個強大的鄰國——泰國和越南——夾在之間。
The Thais invaded Cambodia several times in the 18th century and in 1772 they destroyed Phnom Phen.,泰國喺18世紀多次入侵柬埔寨，並於1772年摧毀金邊。,泰國人於18世紀多次入侵柬埔寨，及至1772年，他們毀滅了金邊。
In the last years of the 18th century the Vietnamese also invaded Cambodia.,喺18世紀最後幾年，越南亦入侵咗柬埔寨。,十八世紀末，越南人亦入侵柬埔寨。
"Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.",18%嘅委內瑞拉人口失業，而有工作嘅人大部分都係從事非正規經濟活動。,十八個百分點的委內瑞拉人失業，而其中大部分受僱員都在非正式經濟中工作。
"Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.",有工作嘅委內瑞拉人當中，三分之二從事服務業，接近四分之一從事工業，五分之一從事農業。,三分之二委內瑞拉人工作是在服務業，近四分之一是在工業，五分之一是在農業。
"An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.",石油係委內瑞拉重要產業之一，雖然只有1%人口從事石油行業，但該國係石油淨出口國。,石油係委內瑞拉嘅重要行業，雖然僅僅百分之一嘅人從事石油行業，但國家仍然係石油嘅淨輸出國。
"Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.",新加坡獨立初期，新加坡植物園嘅專業知識幫助將呢個島嶼轉變成熱帶花園城市。,國家獨立初期，新加坡植物園的專業知識幫助將島嶼轉變為熱帶花園城市。
"In 1981, Vanda Miss Joaquim, an orchid hybrid, was chosen as the nation's national flower.",1981年，雜交蘭花品種卓錦萬代蘭被選為新加坡國花。,1981年，文心兰杂交品种「乔奇姆」被选为国花。
"Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.",每年大約10月，接近150萬隻草食動物為咗追隨雨季，從北部山地出發，穿越馬拉河前往南部平原。,每年約在十月，約有150萬隻草食動物從北部山丘出發，前往南部平原，穿越馬拉河，以尋找雨水。
"And then back to the north through the west, once again crossing the Mara river, after the rains in around April.",大約4月雨季結束後，佢哋會經由西部返回北方，再一次穿越馬拉河。,同時，再從西面返回北方，再次過馬拉河，雨季約在四月份之後。
"The Serengeti region contains the Serengeti National Park, the Ngorongoro Conservation Area and Maswa Game Reserve in Tanzania and the Maasai Mara National Reserve in Kenya.",塞倫蓋蒂地區包括坦桑尼亞嘅塞倫蓋蒂國家公園、恩戈羅戈羅保護區、馬斯瓦野生動物保護區，以及肯尼亞嘅馬賽馬拉國家保護區。,晒遠足地區包含塞倫蓋提國家公園、納爾遜哥羅保護區和馬斯瓦野生動物保護區，分別位於坦桑尼亞和肯亞的馬賽瑪拉國家保護區。
"Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)",學習創作互動媒體需要具備傳統同常規技能，以及掌握互動課程中使用嘅工具（例如分鏡設計、音頻及影片剪輯、故事敘述等）。,學習創作互動媒體需要傳統和傳統的技能，以及互動課程中掌握的工具（故事板、音頻和視頻編輯、故事講述等）。
Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,互動設計要求你重新審視自己對媒體製作嘅假設，並學習以非線性方式思考。,交誼設計要求你重新審視你對媒體製作的假設，並學會以非線性方式思考。
"Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.",互動設計要求項目各個組成部分互相連結，同時亦要能夠作為獨立單元運作。,交互相關設計要求項目中的各個組件互相連接，但同時也要作為獨立實體有意義。
The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,變焦鏡頭嘅缺點係，要實現多種焦距範圍，所需嘅焦距設計複雜度同鏡片數量通常遠高於定焦鏡頭。,鏡頭的缺點係，要達到一個焦距範圍，需要嘅焦距複雜性同鏡片數量，遠高於單鏡頭。
This is becoming less of an issue as lens manufacturers achieve higher standards in lens production.,隨住鏡頭製造商喺生產技術方面達到更高標準，呢個問題正逐漸減少。,呢個問題越嚟少咁成，因為鏡頭製造商喺鏡頭生產方面達到咗更高嘅標準。
This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,呢種進步令變焦鏡頭可以拍攝出接近定焦鏡頭質素嘅影像。,呢度令到變焦鏡頭可以產生質素與固定焦距鏡頭所達到的相若嘅照片。
Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.,變焦鏡頭另一個缺點係，鏡頭嘅最大光圈（即通光速度）通常較低。,鏡頭的另一个缺点是，镜头的最大光圈（速度）通常较低。
This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,呢點令平價變焦鏡頭喺低光環境下，如果唔使用閃光燈，就較難拍攝。,呢啲平價嘅變焦鏡頭喺光線暗嘅情況下，冇閃電就難以使用。
One of the most common problems when trying to convert a movie to DVD format is the overscan.,將電影轉換成DVD格式時，最常見嘅問題之一就係過掃描。,一個常見問題，當嘗試將電影轉換為DVD格式時，係過度掃描。
Most televisions are made in a way to please the general public.,大部分電視嘅設計都係為咗迎合普羅大眾嘅觀看習慣。,多數電視機係為咗取悅大眾而製造嘅。
"For that reason, everything you see on the TV had the borders cut, top, bottom and sides.",因此，你喺電視上見到嘅畫面通常都會裁走上下左右嘅邊緣部分。,由於這個原因，電視上你看到的每樣東西都有邊框被切掉了，頂部、底部和兩側。
This is made to ensure that the image covers the whole screen. That is called overscan.,咁樣做係為咗確保影像可以覆蓋整個螢幕，呢種技術稱為過掃描。,呢個係為咗確保圖像覆蓋整個屏幕而製作嘅。呢個就係 overscan。
"Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.",可惜，製作DVD時，畫面邊緣亦很可能會被裁剪；如果影片字幕太貼近底部，就可能無法完整顯示。,不過，當你製作 DVD 時，盤面邊框很可能是會被裁剪的，而且如果影片字幕過於靠近底部，便可能無法完全顯示。
"The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.",傳統中世紀城堡長久以來激發人類想像力，令人聯想到騎士比武、盛宴以及亞瑟王時代嘅騎士精神。,傳統中世紀堡壘已經很久啟發了想像力，喚起了比武、宴會和亞瑟王傳奇騎士精神的形象。
"Even standing amidst thousand year-old ruins it is easy to bring to mind the sounds and smells of battles long gone, to almost hear the clatter of hooves on the cobbles and to smell the fear rising from the dungeon pits.",即使身處千年古蹟廢墟之中，亦容易令人想起早已消逝嘅戰爭氣息，彷彿可以聽到馬蹄敲擊石路嘅聲音，同埋感受到地牢深處散發出嘅恐懼。,就算置身於千年舊廢墟之中，也容易聯想到早已消逝的戰爭聲響和氣味，幾乎能聽到馬蹄踏在石板路上的聲響，也能聞到從地牢深淵中升起的恐懼氣息。
But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?,但我哋嘅想像係咪建基於現實？城堡最初點解會被建造？佢哋又係點樣設計同興建嘅呢？,點解想像會基於現實？最初為何要建城堡？城堡係點樣設計同建造嘅？
"Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.",柯比穆克斯洛城堡係呢個時期嘅典型建築，與其話係真正嘅城堡，不如話係一座設防宅邸。,典型嘅，凱瑞·麥克斯羅城堡更加係一間堡壘屋，而唔係一間真嘅城堡。
Its large glazed windows and thin walls would not have been able to resist a determined attack for long.,佢巨大嘅玻璃窗同較薄嘅城牆，並不足以長時間抵禦有決心嘅攻擊。,佢哋嘅大面玻璃窗同薄牆唔會好耐就唔識抵禦一個決心嘅攻擊。
"In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders.",喺1480年代，當黑斯廷斯勳爵開始建造呢座城堡時，國家相對和平，防禦需求主要只係應付小規模流竄劫匪。,1480年代，當赫斯頓勳爵開始建築時，國家相對和平，防禦只需要對付少數流動的強盜集團。
The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.,權力平衡係一種制度，歐洲各國透過呢套制度維持所有歐洲國家嘅國家主權。,權力平衡係一個系統，歐洲國家嘗試維持所有歐洲國家嘅國家主權。
"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.",呢個理念認為，所有歐洲國家都應該防止任何一個國家變得過於強大，因此各國政府經常改變盟友關係，以維持力量平衡。,所有歐洲國家都必須努力防止一個國家變得強大，因此國家政府經常改變他們的聯盟，以維持平衡。
The War of Spanish Succession marked the first war whose central issue was the balance of power.,西班牙王位繼承戰標誌住第一場以權力平衡作為核心議題嘅戰爭。,西班牙王位繼承戰爭標誌著第一次以權力平衡為核心問題的戰爭。
"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.",呢個代表一個重要轉變，因為歐洲強國唔再可以以宗教戰爭作為藉口。因此，三十年戰爭成為最後一場被稱為宗教戰爭嘅戰爭。,呢個重要嘅變化，因為歐洲勢力將唔再有宗教戰嘅藉口。所以，三十年戰爭將係最後一場被標籤為宗教戰嘅戰爭。
"The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.",位於以弗所嘅阿耳忒彌斯神廟於公元前356年7月21日被赫羅斯特拉圖斯縱火焚毀。,歷斯國的亞瑞斯女神廟在公元前356年7月21日被一個名叫希羅斯特拉圖斯的人放火燒毀。
"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.",根據傳說，佢嘅動機係不惜一切代價追求名聲。以弗所人非常憤怒，宣布永遠唔會記錄赫羅斯特拉圖斯嘅名字。,根據故事，他的動機是不惜一切換來名聲。以弗所人憤怒，宣布英雄斯特拉托斯的名字永遠不會被記錄。
"The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born.",希臘歷史學家斯特拉波後來記錄咗呢個名字，所以我哋今日先知道佢嘅存在。呢座神廟喺亞歷山大大帝出生嘅同一晚被摧毀。,歷史學家斯特拉波後來記錄了這個名字，這就是我們今天知道的原因。神廟是在亞歷山大大帝出生的同一個晚上被毀滅的。
"Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.",亞歷山大成為國王後曾提出支付重建神廟嘅費用，但呢個提議被拒絕。後來，亞歷山大去世後，神廟於公元前323年重建。,上代國王亞歷山大大帝提出出資重建廟宇，但他的提議被拒絕。後來，亞歷山大大帝去世後，廟宇於公元前323年重建。
Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.,確保你隻手喺能夠準確彈奏所有音符嘅同時保持盡可能放鬆，亦盡量避免手指作出多餘嘅動作。,確保你手完全鬆弛，同時仍然能夠準確地彈奏所有音符 - 也試試不要讓手指做出太多不必要的動作。
"This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano.",咁樣可以令你嘅手盡量減少疲勞。記住，唔需要好似彈鋼琴時為咗增加音量而大力敲擊琴鍵。,呢樣做法，你會少力，記住唔使好大力打鍵盤，咁音量就多咗，好似鋼琴咁。
"On the accordion, to get extra volume, you use the bellows with more pressure or speed.",彈手風琴時，如果想增加音量，可以用更大力度或者更快速度拉動風箱。,"喺風琴上面，要增加音量，你會用風箱加壓力或速度。
<|im_end|>"
"Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.",神秘主義係追求與終極實在、神性、靈性真理或上帝建立聯繫、合一，或者獲得對呢啲存在嘅自覺認知。,神秘主義係追求與最終真實、神聖真理或上帝和諧、一致或有意識認知的過程。
"The believer seeks a direct experience, intuition, or insight into divine reality/the deity or deities.",信徒尋求對神聖實在、神祇或眾神嘅直接體驗、直覺或深刻洞察。,信者尋求直接的體驗、直覺或對神聖現實/神祇的洞察。
"Followers pursue certain ways of living, or practices that are intended to nurture those experiences.",追隨者會實踐某些生活方式或修行方法，以培養呢類體驗。,Fans追求某些生活方式，或旨在培养这些体验的实践。
"Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.",神秘主義有別於其他宗教信仰同崇拜形式，因為佢特別重視個人直接體驗一種獨特嘅意識狀態，尤其係平靜、具洞察力、充滿喜悅，甚至狂喜嘅狀態。,迷信可以透過其強調直接個人體驗獨特意識狀態，特別是那些平和、有見識、喜悅甚至狂喜的特徵，與其他形式的宗教信仰和崇拜區分開來。
Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.,錫克教係源自印度次大陸嘅宗教，於15世紀喺旁遮普地區由印度教傳統內部嘅一個教派分裂而形成。,Sikhизм係源自印度次大陸嘅一種宗教。佢喺15世紀喺旁遮普地區起源，係因為印度教傳統內部嘅一場教派分裂而產生。
Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.,錫克教徒認為自己嘅信仰係一種獨立於印度教嘅宗教，雖然佢哋承認當中具有印度教嘅根源同傳統。,"sik-hó-sin ngó-ji̍t-chánn sī tùi-chit ê sìn-giók, tī-chán tùi-chánn--ê sìn-giók--ê, chóng-siūⁿ--ê tùi-chánn--ê chhut-ha̍p kap choân-sú."
"Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.",錫克教徒稱自己嘅宗教為Gurmat，旁遮普語意思係「古魯之道」。古魯係印度各宗教中一個重要概念，而喺錫克教中，古魯嘅地位更成為信仰核心。,sikhs 冇人哋嘅宗教係 Gurmat，呢個係 Punjabi 嘅「嗰個 guru 嘅路徑」。guru 係所有印度宗教嘅基本方面，但喺 Sikhism 嘅重要性形成 Sikh 命運嘅核心。
The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,呢個宗教由古魯那納克（1469–1539年）於15世紀創立，之後先後由另外九位古魯傳承。,呢個宗教喺15世紀由那納克古魯（1469-1539）創立。之後，連續有另外九位古魯出現。
"However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.",不過，1956年6月，赫魯曉夫嘅承諾受到考驗，因為波蘭工人原本抗議糧食短缺同減薪嘅騷亂，後來演變成反對共產主義嘅全面抗議。,然而，在1956年6月，赫鲁晓夫的承诺受到了考验，当时波兰的骚乱——工人们抗议食物短缺和工资削减——演变成了一场反对共产主义的总抗议。
"Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister.",雖然最後赫魯曉夫派出坦克恢復秩序，但佢亦對部分經濟要求作出讓步，並同意任命受民眾支持嘅瓦迪斯瓦夫·哥穆爾卡出任新總理。,雖然最終赫魯雪夫派坦克恢復秩序，但他確實作出了經濟讓步，並同意任命受歡迎的瓦迪斯瓦夫·高穆爾卡為新首相。
The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.,印度河流域文明係位於印度次大陸西北部嘅青銅時代文明，範圍涵蓋現今巴基斯坦大部分地區，以及印度西北部同阿富汗東北部部分地區。,吳哥文明係一個青銅時期嘅文明，喺西北印度次大陸，包羅咗今時今日巴基斯坦大部分地方同印度西北部同阿富汗東北部嘅一啲地區。
The civilisation flourished in the basins of the Indus River wherefore it derives its name.,呢個文明喺印度河流域蓬勃發展，因此得名為印度河流域文明。,文明在印度河的盆地中繁荣，因此得名。
"Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.",雖然有啲學者推測，由於呢個文明亦存在於現已乾涸嘅薩拉斯瓦蒂河流域，因此應該稱為「印度河—薩拉斯瓦蒂文明」；亦有學者根據哈拉帕遺址稱其為「哈拉帕文明」，因為哈拉帕係1920年代最早被發掘嘅遺址之一。,雖然一些學者推測，由於文明也曾在現在已乾涸的薩拉斯瓦蒂河的流域存在，因此應恰當地稱之為印度-薩拉斯瓦蒂文明，而另一些則根據哈拉帕，1920年代首次發掘的其最早遺址，稱之為哈拉帕文明。
The militaristic nature of the Roman empire aided in the development of medical advances.,羅馬帝國嘅軍事化特性促進咗醫學技術嘅發展。,羅馬帝國的軍事性質促進了醫療進步的發展。
Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,奧古斯都大帝開始招募醫生，甚至組建咗第一支羅馬醫療隊，用於戰鬥後嘅救治工作。,醫生開始被奧古斯都皇帝招募，甚至為戰鬥後的後續工作組建了第一支羅馬醫療隊。
Surgeons had knowledge of various sedatives including morphine from extracts of poppy seeds and scopolamine from herbane seeds.,外科醫生掌握多種鎮靜劑嘅知識，包括由罌粟籽提取嘅嗎啡，以及由天仙子種子提取嘅東莨菪鹼。,醫生對各種鎮靜劑有知識，包括從罂粟種子中提取的嗎啡和從曼陀羅種子中提取的斯可巴明。
They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.,佢哋熟練掌握截肢技術，以挽救患壞疽嘅病人，同時亦懂得使用止血帶同動脈夾鉗控制出血。,佢哋識得用肢體切斷嚟救病人免受壞疽，同時亦懂得用止血帶同動脈夾嚟阻止血液流動。
"Over multiple centuries, the Roman empire led to great gains in the field of medicine and formed much of the knowledge we know today.",經過數個世紀嘅發展，羅馬帝國喺醫學領域取得重大成就，並奠定咗今日醫學知識嘅重要基礎。,多個世紀裏，羅馬帝國在醫學領域取得了巨大進步，並形成了我們今天所知的大部分知識。
"Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.",淨土摺紙係一種受限制嘅摺紙形式，規定每次只能進行一次摺疊，唔允許使用反摺等較複雜技巧，而且所有摺痕位置都必須簡單直接。,純淨折紙係指折紙嘅限制，一次只能做一個摺，唔可以做到複雜嘅摺，例如反折，而且所有摺都有簡單嘅位置。
