src,ref,hyp
"This contradicts earlier reports, which said that cancelling the runoff would have been against the constitution.",这与先前的报道相矛盾，先前的报道称取消决选本来是违反宪法的。,这与此前的报道相矛盾，之前的报道说取消补选将违反宪法。
The aircraft had been headed to Irkutsk and was being operated by interior troops.,飞机是飞往伊尔库茨克（Irkutsk）的，并且由内政部队负责驾驶。,这架飞机本来要去伊尔库茨克，是由内卫部队执飞的。
An inquiry was established to investigate.,已经展开调查。,已成立调查。
"The Il-76 has been a major component of both the Russian and Soviet military since the 1970s, and had already seen a serious accident in Russia last month.",伊尔-76 自 20 世纪 70 年代以来，一直是俄罗斯和苏联军队的主要组成部分，上个月在俄罗斯已经发生过一起严重事故。,伊尔-76自1970年代起一直是俄罗斯和苏联军队的重要组成部分，并且上个月在俄罗斯已经发生过一次严重事故。
"On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident.",10 月 7 日，一台发动机在飞机起飞时脱离，未造成人员伤亡。该事故后，俄罗斯短暂停飞了伊尔-76。,十月七日起飞时一架引擎脱落但无人受伤。事故后俄罗斯曾短暂停飞伊尔-76运输机。
"800 miles of the Trans-Alaska Pipeline System were closed down following a spill of thousands of barrels of crude oil south of Fairbanks, Alaska.",在阿拉斯加费尔班克斯（Fairbanks）南部发生数千桶原油泄漏后，横贯阿拉斯加、长达800英里的输油管道系统被关闭。,阿拉斯加费尔班克斯以南发生原油泄漏数千桶后，跨阿拉斯加管道系统八百英里路段被关闭。
A power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the Fort Greely pump station 9.,消防指挥系统的例行测试引发了一场电力故障，故障使得安全阀开启，导致原油于格里利堡（Fort Greely）第 9 泵站附近溢出。,一次常规消防指令系统测试引发的停电导致安全阀打开，原油在格雷利泵站9附近溢出。
"The valves opening allowed a pressure release for the system and oil flowed on a pad to a tank that can hold 55,000 barrels (2.3 million gallons).",阀门打开后，系统将释放压力，原油可通过油垫流入一个可容纳 55000 桶（230 万加仑）原油的油箱。,"阀门开启使系统能够泄压，油流到垫板上再流入一个可容纳55,000桶（230万加仑）的储罐。"
"As of Wednesday afternoon, the tank vents were still leaking probably from thermal expansion inside the tank.",截至周三下午，油箱的排气口仍在漏油，这很可能是由油箱内部的热膨胀造成的。,周三下午，储罐的排气口仍在泄漏，可能是由于储罐内部的热胀冷缩造成的。
"Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.","在容积为 104,500 桶的蓄水池的下面，另一个二级防泄漏围护区还没有完全填满。","另一个位于储罐下方、能容纳104,500桶的次级围控区域尚未装满。"
"The comments, live on television, were the first time that senior Iranian sources have admitted that the sanctions are having any effect.",这次电视直播是伊朗高层消息人士首次承认制裁产生的影响正在显现。,电视直播中的评论是伊朗高级别消息来源首次承认制裁有任何效果。
"They include financial restrictions and a ban by the European Union on the export of crude oil, from which the Iranian economy receives 80% of its foreign income.",这些措施包括金融限制和欧盟对原油出口的禁令，而伊朗经济有 80% 的国外收入来自原油出口。,它们包括金融限制和欧盟对原油出口的禁令，伊朗经济80%的外汇收入来自原油。
"In its most recent monthly report, OPEC said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day.",在最新一期的月报中，石油输出国组织声称原油出口已经跌到了二十年来的最低水平，仅为一天 280 万桶。,在其最新月度报告中，欧佩克表示原油出口已降至二十年来最低水平，为每天280万桶。
"The country's supreme leader, Ayatollah Ali Khamenei, has described the dependency on oil as ""a trap"" dating from before Iran's Islamic revolution in 1979 and from which the country should free itself.",伊朗最高领袖阿亚图拉·赛义德·阿里·哈梅内伊（Ayatollah Ali Khamenei）称，伊朗对石油的依赖是可追溯到1979年伊朗伊斯兰革命之前的“一个陷阱”，伊朗应该摆脱这个陷阱。,该国最高领导人阿里·哈梅内伊将石油依赖描述为“陷阱”，认为其始于1979年伊朗伊斯兰革命之前，该国应从中摆脱。
"When the capsule gets to Earth and enters the atmosphere, at about 5am (eastern time), it is expected to put on quite a light show for folks in Northern California, Oregon, Nevada, and Utah.",太空舱大约会在早上 5 点（东部时间）到达地球，并进入大气层，为北加州、俄勒冈州、内华达州和犹他州的居民上演一场精彩的焰火秀。,当舱体抵达地球并进入大气层时，大约早上5点（东部时间），预计将为加利福尼亚州北部、俄勒冈州、内华达州和犹他州的人们上演一场相当绚丽的视觉盛宴。
The capsule will look much like a shooting star going across the sky.,太空舱看起来很像划过天空的流星。,胶囊看起来像一颗流星划过天空。
"The capsule will be traveling at about 12.8 km or 8 miles per second, fast enough to go from San Francisco to Los Angeles in one minute.",太空舱将以每秒约 12.8 公里（8 英里）的速度飞行，速度之快，足以在一分钟内从旧金山飞到洛杉矶。,该舱段将每秒以约12.8公里或8英里速度飞行，足够在一分钟内从旧金山飞到洛杉矶。
"Stardust will set a new all-time record for being the fastest spacecraft to return to Earth, breaking the previous record set in May of 1969 during the return of the Apollo X command module.",星尘号将打破 1969 年 5 月阿波罗 X 指令舱返回地球时创下的纪录，并创下空前的新纪录，成为返回地球最快的太空飞船。,星际尘埃将成为返回地球速度最快的航天器，打破1969年5月阿波罗X指令舱返回时创下的先前纪录。
"“It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.",星尘号的项目经理汤姆·达克斯伯里 (Tom Duxbury) 说：“它将穿过北加州西海岸，从加州穿过俄勒冈州中部，然后穿过内华达州和爱达荷州，然后进入犹他州，照亮这些地方的天空。”,汤姆·杜克斯伯里，星际尘埃项目经理表示，它将掠过加利福尼亚州北部海岸，并从加利福尼亚州穿过俄勒冈州中部，然后经过内华达州和爱达荷州进入犹他州，照亮天空。
"Mr. Rudd's decision to sign the Kyoto climate accord isolates the United States, which will now be the only developed nation not to ratify the agreement.",陆克文先生决定签署《京都气候议定书》，这使得美国成为唯一没有签署该协议的发达国家。,拉德先生签署《京都议定书》的决定将美国孤立起来，该国将成为唯一未批准该协议的发达国家。
"Australia's former conservative government refused to ratify Kyoto, saying it would damage the economy with its heavy reliance on coal exports, while countries like India and China were not bound by emissions targets.",澳大利亚前保守党政府拒绝签署《京都议定书》，声称由于澳大利亚严重依赖煤炭出口，该协议会削弱澳大利亚的经济，而印度和中国等国却未受排放目标的约束。,澳大利亚前保守政府拒绝批准《京都议定书》，称其严重依赖煤炭出口将损害经济，而像印度和中国这样的国家不受减排目标约束。
It is the biggest acquisition in eBay's history.,这是 eBay 史上最大型的一次收购。,这是 eBay 历史上最大的一笔收购。
"The company hopes to diversify its profit sources and gain popularity in areas where Skype holds a strong position, such as China, Eastern Europe, and Brazil.",该公司希望实现利润来源的多元化，并在 Skype 广泛普及的中国、东欧和巴西等地区提高知名度。,公司希望其利润来源多样化，并在 Skype 拥有强大优势的地区，如中国、东欧和巴西，获得人气。
Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring.,科学家怀疑土卫二有活跃的地质活动，而且可能是冰冻的土星 E 光环的来源。,科学家们怀疑土卫二地质活跃，可能是土星冰环的潜在来源。
"Enceladus is the most reflective object in the solar system, reflecting about 90 percent of the sunlight that hits it.",土卫二 (Enceladus) 是太阳系中反射能力最强的物体，能反射约90％照射到它表面的太阳光。,土卫二是一颗反射率极高的天体，能反射大约90%照射到它表面的阳光。
The game publisher Konami stated today in a Japanese newspaper that they will not be releasing the game Six Days in Fallujah.,游戏发行商科乐美（Konami）今天在一家日本报纸上发表声明，他们不会发行《费卢杰六日》这款游戏。,卡普空今日在一份日本报纸上表示，他们不会发行游戏《费卢杰六日》
"The game is based on the Second Battle of Fallujah, a vicious battle between American and Iraqi forces.",这款游戏以第二次费卢杰（Fallujah）战役为背景，这是美军和伊拉克军队之间的一场恶战。,游戏基于第二次费卢杰战役，这是一场美国和伊拉克军队之间惨烈的战斗。
"The ACMA also found that despite the video being streamed on the Internet, Big Brother had not breached online content censorship laws as the media had not been stored on Big Brother's website.",ACMA 还发现，尽管视频已经在互联网上播放，但《老大哥》（Big Brothe）并未违反在线内容审查的法律，因为该媒体并未保存在《老大哥》的网站上。,ACMA 还发现，尽管视频是在互联网上直播的，但由于媒体没有被存储在《老大哥》网站上，《老大哥》并未违反在线内容审查法。
"The Broadcasting Services Act provides for the regulation of Internet content, however to be considered Internet content, it must physically reside on a server.",《广播服务法》规定了对互联网内容如何监管，但只有实际储存在服务器上的内容才能被视为互联网内容。,广播电视服务法案规定了对互联网内容的监管，然而要被视为互联网内容，它必须在服务器上实际存在。
"The United States embassy located in Nairobi, Kenya has issued a warning that ""extremists from Somalia"" are planning to launch suicide bomb attacks in Kenya and Ethiopia.",位于肯尼亚内罗毕的美国大使馆发出了警告称，“索马里极端分子”正策划在肯尼亚和埃塞俄比亚发动自杀性炸弹袭击。,美国驻内罗毕肯尼亚大使馆警告称“索马里极端分子”计划在肯尼亚和埃塞俄比亚发动自杀式炸弹袭击。
"The U.S. says it has received information from an undisclosed source that specifically mentions the use of suicide bombers to will blow up ""prominent landmarks"" in Ethiopia and Kenya.",“美国表示，他们收到了来自一名不愿公开身份的人士提供的信息，其中专门提到了通过自杀炸弹袭击者炸毁埃塞俄比亚和肯尼亚的‘著名地标’。”,美国表示已收到来自某匿名消息源的信息，该信息明确提到将使用自杀式炸弹袭击埃塞俄比亚和肯尼亚的“标志性建筑”。
"Long before The Daily Show and The Colbert Report, Heck and Johnson envisioned a publication that would parody the news—and news reporting—when they were students at UW in 1988.",早在《每日秀》（The Daily Show）和《科尔伯特报告》（Colbert Report）之前，赫克（Heck）和约翰逊（Johnson）在 1988 年还在华盛顿大学求学时期，就曾构想过一份出版物，以嘲讽的形式戏说新闻（包括新闻报道）。,早在《每日秀》和《科尔伯特报告》出现之前，当赫克和约翰逊在1988年还是华盛顿大学的学生时，他们就构想了创办一份仿冒新闻和新闻报道的刊物。
"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.",自创办以来，《洋葱报》已经成为一个名副其实的讽刺戏仿类新闻帝国，旗下拥有印刷刊物、网站（10 月份吸引了 500 万独立访问者）、个人广告、24 小时新闻网络、播客，以及近期推出的名为《我们的愚蠢世界》的世界地图集。,自创立以来，《洋葱新闻》已成为一个真正的新闻恶搞帝国，拥有印刷版、一个十月吸引五百万独立访客的网站、个人广告、一个二十四小时新闻网络、播客，以及最近推出的名为《我们愚蠢的世界》的世界地图。
Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).,艾伯特·戈尔和汤米·弗兰克斯将军漫不经心地吐露出他们最喜欢的头条（当时洋葱网曾报道说，戈尔在2000年竞选失利后，与其妻子蒂珀享受了一生中最美好的性爱时光）。,戈尔和汤米·弗兰克斯随意地念出他们最喜欢的头条新闻（戈尔的那个是《洋葱报》报道他在2000年选举人团失败后他和蒂珀过上了他们一生中最美好的性生活）。
Many of their writers have gone on to wield great influence on Jon Stewart and Stephen Colbert's news parody shows.,其中的许多作者后来对乔恩·斯图尔特 (Jon Stewart) 和史蒂芬·科尔伯特 (Stephen Colbert) 的新闻恶搞节目产生了巨大影响。,他们许多作家后来对乔恩·斯图尔特和斯蒂芬·科伯特的新闻讽刺节目产生了巨大影响。
The artistic event is also part of a campaign by the Bucharest City Hall that seeks to relaunch the image of the Romanian capital as a creative and colourful metropolis.,这一艺术活动也是布加勒斯特市政厅发起的宣传活动的组成部分之一，旨在重新塑造罗马尼亚首都，打造出富有创意、多姿多彩的大都市形象。,艺术节也是布加勒斯特市政府发起的一项活动，旨在重塑罗马尼亚首都作为充满创意和活力的国际大都市的形象。
"The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.",今年 6 月至 8 月，这座城市将成为东南欧第一个举办全球最大公共艺术活动奔牛节的城市。,今年六月至八月，该市将成为东南欧首个举办牛人大游行——这项全球最大公共艺术盛事的城市。
Today's announcement also extended the government's commitment made in March of this year to fund extra carriages.,今天的公告也延续了政府在今年 3 月作出的承诺：为额外车厢提供资金援助。,今天的宣布也延长了政府今年三月做出的承诺，将为额外的车厢提供资金。
"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.",新增 300 节车厢，使总车厢数达到 1300 节，以此缓解过度拥挤的情况。,额外三百辆将总数增加到一千三百辆，以缓解拥挤。
"Christopher Garcia, a spokesperson of the Los Angeles Police Department, said the suspected male offender is being investigated for trespassing rather than vandalism.",洛杉矶警察局发言人克里斯托弗·加西亚（Christopher Garcia）表示，该名男性嫌疑人正接受调查，被调查的原因是非法侵入，而不是故意破坏公物。,克里斯托弗·加西亚洛杉矶警察局发言人表示，该名男性嫌疑人因非法闯入而非故意破坏正在接受调查。
"The sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e"".",该标志没有受到实际损坏；这一改动是用装饰着和平与爱心标志的黑色防水油布将字母 “O” 改成了可读性强的小写 “e”完成的。,标志本身没有物理损坏；他们用印有和平标志和心形图案的黑油布做了修改，把“O”改成了小写的“e”。
"Red tide is caused by a higher than normal concentration of Karenia brevis, a naturally-occurring single-celled marine organism.",赤潮的起因源于腰鞭毛藻的浓度高于正常水平。它是一种自然产生的单细胞海洋生物。,赤潮是由一种高于正常水平的Karenia brevis引起的，Karenia brevis是一种天然存在的单细胞海洋生物。
"Natural factors can intersect to produce ideal conditions, allowing this algae to increase in number dramatically.",自然因素可以互相配合产生理想的条件，让这种藻类的数量急剧增加。,自然因素可以相互交织产生理想条件，使这种藻类数量急剧增加。
The algae produces a neurotoxin that can disable nerves in both humans and fish.,藻类能产生一种神经毒素，能破坏人类和鱼类的神经。,这种藻类会产生一种神经毒素，可以使人鱼双方的神经都丧失功能。
Fish often die because of the high concentrations of the toxin in the waters.,鱼类经常由于水中毒素浓度极高而死亡。,鱼类常因水中毒素浓度过高而死亡。
Humans can be affected by breathing affected water taken into the air by wind and waves.,人如果吸入通过风和海浪进入空气的受污染水气，就可能受到影响。,人类可能因吸入被污染的、被风浪卷入空中的水而受到危害。
"At its peak, Tropical Cyclone Gonu, named for a bag of palm leaves in the language of the Maldives, reached sustained winds of 240 kilometers an hour (149 miles per hour) .",热带气旋风暴古努（以马尔代夫语中一种以棕榈叶编织的袋子命名），在最高峰时风速可达每小时 240 千米（每小时 149 英里）。,在巅峰时期，以马尔代夫语言中一袋棕榈叶命名的热带气旋贡努，持续风速达到了240公里每小时（149英里每小时）。
"By early today, winds were around 83 km/h, and it was expect to keep weakening.",到今天早些时候，风速为每小时 83 公里左右，预计会不断减弱。,今天早些时候风力大约是83公里每小时，预计会继续减弱。
"On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.",出于对新冠疫情的担忧，美国国家篮球协会 (NBA) 周三暂停了职业篮球赛季。,周三，美国国家篮球协会（NBA）因对新冠病毒的担忧而暂停了其职业篮球赛季。
The NBA's decision followed a Utah Jazz player testing positive for the COVID-19 virus.,犹他爵士队的一名球员新冠肺炎病毒检测呈阳性，NBA 随即做出了这项决定。,NBA的這項決定是在猶他爵士隊一名球員檢測出COVID-19病毒陽性後做出的。
"""Based on this fossil, that means the split is much earlier than has been anticipated by the molecular evidence.",根据这块化石，这意味着分裂较分子证据所预计的要早得多。,根据这个化石，这意味着分裂的时间比分子证据预料的要早得多。
"That means everything has to be put back,"" said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Asfaw.",这意味着一切都要推到更久之前。“埃塞俄比亚裂谷研究所的研究员、该研究的合著者 Berhane Asfaw 如是说。,埃塞俄比亚裂谷研究服务机构的研究员、该研究合著者贝哈内·阿斯法说，这意味着所有东西都必须放回去。
"Until now, AOL has been able to move and develop the IM market at its own pace, due to its widespread use within the United States.",到目前为止，由于 AOL 已在美国广泛普及，该公司能够按照自己的节奏推进和开发即时通讯市场。,到目前为止，由于在美国的广泛使用，AOL一直能够按照自己的节奏推动和发展即时通讯市场。
"With this arrangement in place, this freedom might end.",在这样的安排下，这种自由可能就要结束了。,有了这个安排，这种自由可能会结束。
The number of users of the Yahoo! and Microsoft services combined will rival the number of AOL's customers.,雅虎和微软服务的用户总和，与美国在线的客户数不相上下。,雅虎和微软服务的用户总数将与 AOL 的客户数量相匹敌。
The Northern Rock bank had been nationalised in 2008 following the revelation that the company had received emergency support from the UK Government.,北岩银行在 2008 年被收归国有，此前有消息称，该公司获得了英国政府的紧急援助。,2008年，在北岩银行收到英国政府紧急援助的消息曝光后，该银行被国有化了。
Northern Rock had required support due to its exposure during the subprime mortgage crisis in 2007.,由于在 2007 年次贷危机期间遭到曝光，北岩银行 (Northern Rock) 曾请求政府提供援助。,北方岩土公司在2007年次级抵押贷款危机期间因风险敞口而需要支持。
Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.,布兰森爵士 (Sir Richard Branson) 的维珍集团 (Virgin Group) 在该银行进行国有化之前曾出价收购，但遭到拒绝。,理查德·布兰森的维珍集团在银行国有化之前的一次银行收购要约被拒绝了。
"In 2010, while nationalised, the current high street bank Northern Rock plc was split from the ‘bad bank’, Northern Rock (Asset Management).",2010 年，当时的高街银行北岩银行（Northern Rock plc）在国有化的同时，从 “坏银行” 北岩资产管理公司 （Northern Rock Asset Management）中剥离出来。,2010年，虽然国有化，当前的高街银行北方岩银行有限公司是从“坏银行”北方岩（资产管理）分拆出来的。
"Virgin have only purchased the ‘good bank’ of Northern Rock, not the asset management company.",维珍集团只收购了北岩银行“好的部分”，没有收购其资产管理公司。,维珍仅收购了北方岩石银行的“好银行”，并未收购资产管理公司。
This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.,这被认为是人类历史上第五次观测到经过化学方式证实的火星物质坠落到地球上。,这被认为是人类历史上第五次观测到后来被化学证实是火星物质坠落到地球。
"Out of the approximately 24,000 known meteorites to have fallen to Earth, only about 34 have been verified to be martian in origin.","在已知的大约 24,000 块坠落至地球的陨石中，经核实只有 34 块是来自火星。",在已坠落到地球的大约24000颗已知陨石中，仅有大约34颗被证实是火星起源的。
Fifteen of these rocks are attributed to the meteorite shower last July.,这些岩石中的十五块来源于去年七月份的流星雨。,这十五块石头被认为是去年七月的流星雨留下的。
"Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold.","其中一些岩石在地球上非常稀有，售价在每盎司 11,000 美元到 22,500 美元之间，比黄金的价格高出约十倍。","部分地球上非常稀有的石头正在以每盎司11,000至22,500美元的价格出售，这大约是黄金成本的十倍。"
"Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.","比赛结束后，凯塞洛斯基以 2,250 分的成绩，继续在车手积分榜上高居榜首。",赛后，凯塞洛夫斯基以2250分仍然保持着车手锦标赛的领先地位。
"Seven points behind, Johnson is second with 2,243.",约翰逊落后 7 分，以 2243 分排名第二。,落后七分，约翰逊以2243分居第二。
"In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.","哈姆林落后二十分，是第三名，但领先鲍耶五分。卡纳 (Kahne) 和小楚克斯 (Truex, Jr.) 分别以 2,220 和 2,207 分位列第五和第六。",汉林第三名，落后20分，但领先鲍耶5分。卡恩和特鲁克斯小分别是第五名和第六名，积分分别为2220分和2207分。
"Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.",斯图尔特、戈登 、肯塞斯和哈维克在本赛季还剩四场比赛的情况下，进入车手积分榜前十名。,斯图尔特、戈登、肯塞斯和哈维克在赛季还剩四场比赛的情况下，占据了赛车手锦标赛前十名的位置。
The US Navy also said they were investigating the incident.,美国海军还表示，他们正在调查这起事件。,美国海军也表示他们正在调查这起事件。
"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".",他们还在一份声明中表示，“船员目前正在确定安全撤离军舰的最佳方法”。,他们也发表声明称：“船员目前正在努力确定安全回收船只的最佳方法。”
"An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan.",这是一艘复仇者级别的反水雷舰，正在前往巴拉望的普林塞萨港的途中。,一艘复仇者级扫雷舰正前往巴拉望的普埃罗斯港。
"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.",它属于美国海军第七舰队，部署在日本长崎佐世保。,它被分配给美国海军第七舰队，驻扎在日本长崎佐世保。
"The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.",2008 年 11 月 26 日，孟买袭击者带着手榴弹和自动武器乘船抵达。他们袭击了多个目标，包括人群密集的查特拉帕蒂·希瓦吉 (Chhatrapati Shivaji) 火车站和著名的泰姬陵酒店。,孟买袭击者于2008年11月26日乘船抵达，携带手榴弹和自动武器，袭击了包括拥挤的查特拉帕蒂·希瓦吉·特米纳斯火车站和著名的泰姬陵酒店在内的多个目标。
David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.,戴维·黑德利（David Headley）的侦察和情报搜集工作，促使巴基斯坦激进组织虔诚军（Laskhar-e-Taiba）的 10 名枪手发动这次行动。,大卫·海德利的侦察和信息收集帮助了巴基斯坦极端组织“基地”的10名枪手执行行动。
The attack put a huge strain on relations between India and Pakistan.,这次袭击事件给印巴关系造成了巨大压力。,印度和巴基斯坦之间的关系因这次袭击而承受了巨大的压力。
"Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety.",在这些官员的陪同下，他向德克萨斯州的公民保证，政府正在采取措施来保护公众的安全。,陪同那些官员，他向德克萨斯州公民保证正在采取措施保护公众安全。
"Perry specifically said, ""There are few places in the world better equipped to meet the challenge that is posed in this case.""",佩里特别指出：“世界上几乎没有其他设备更齐全的地方，能更好地应对这种情况下带来的挑战。”,珀瑞特别说：“世界上很少有地方能像这样准备好应对这个挑战。”
"The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient.""",州长还表示：“今天，我们得知一些学龄儿童已被确认曾与该患者有过接触。”,省長還表示：“今天，我們得知一些學齡兒童與患者接觸過。”
"He went on to say, ""This case is serious. Rest assured that our system is working as well as it should.""",他又称：“这个病例很严重。但我们的医疗系统运作良好，请大家放心。”,他说：“这起案件很严重。请放心，我们的系统运行正常。”
"If confirmed, the find completes Allen's eight-year search for the Musashi.",如果这一发现得到证实，艾伦对武藏号 8 年的搜寻工作就大功告成了。,若确认，该发现完成了艾伦寻找“妙喜”八年的探索。
Following seabed mapping the wreck was found using an ROV.,在测绘海床后，借助遥控无人潜水器 (ROV) 找到了沉船。,在海底测绘之后，用遥控潜水器发现了那艘沉船。
"One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.",艾伦是世界上最富有的人之一。据报道，他将很大一部分财富投资到海洋勘探上，并因为毕生对战争的浓厚兴趣而开始寻找武藏号。,世界最富有的人之一艾伦据报道已将大部分财富投资于海洋探索，并且出于对战争的终身兴趣开始了他寻找武藏的征程。
She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.,在亚特兰大期间，她获得了评论界的赞誉，并因创新城市教育而得到表彰。,她在亚特兰大期间获得了广泛赞誉，并因其创新的都市教育理念而受到认可。
In 2009 she was awarded the title of National Superintendent of the Year.,2009 年，她被授予全国年度校长称号。,2009年她被授予年度全国校长称号。
"At the time of the award, Atlanta schools had seen a large improvement on test scores.",在她荣获此头衔之际，亚特兰大的学校在考试成绩上有了很大的提高。,颁奖典礼时，亚特兰大学校的考试成绩有了显著提高。
"Shortly after, The Atlanta Journal-Constitution published a report showing problems with test results.",此后不久，《亚特兰大宪法报》发表了一份报告，指出了检测结果存在的问题。,不久之后，《亚特兰大报》发表了一份报告，显示测试结果存在问题。
"The report showed test scores had increased implausibly fast, and alleged the school internally detected problems but didn't act on the findings.",报告显示，考试成绩提升速度快得令人难以置信，并称学校内部发现了问题，但没有根据这一发现采取行动。,报告显示测试分数增长得极不寻常，并声称学校内部发现了问题但未采取行动。
"Evidence thereafter indicated test papers were tampered with Hall, along with 34 other education officials, was indicted in 2013.",此后的证据表明试卷被篡改过，霍尔 (Hall) 和其他 34 名教育官员因此在 2013 年被起诉。,此后证据显示试卷被篡改，霍尔连同34名其他教育官员于2013年被起诉。
The Irish government is stressing the urgency of parliamentary legislation to rectify the situation.,为整顿这一局面，爱尔兰政府迫切希望议会推出立法。,爱尔兰政府强调议会立法以纠正局势的紧迫性。
"""It is now important from both a public health and criminal justice perspective that the legislation be enacted as soon as possible"", said a government spokesperson.",“不管是从公共卫生的角度还是刑事司法的角度来看，现在都应当尽快立法。”一位政府发言人说道。,公共卫生和刑事司法角度来看，立法尽快通过现在很重要，一位政府发言人说道。
"The Health Minister expressed concern both for the welfare of individuals taking advantage of the temporary legality of the substances involved, and for drug-related convictions handed down since the now-unconstitutional changes came into effect.",卫生部长对以下两方面表示了关切：利用所涉物质暂时合法性谋取个人利益的人员保障，以及自（现在看来）违宪的修改条例生效以来所作出的与毒品有关的定罪。,卫生部长对利用这些物质临时合法性的个人福祉以及自如今已违宪的变革生效以来下达的与药物相关的判决表示担忧。
Jarque was practicing during pre-season training at Coverciano in Italy earlier in the day. He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,今天早些时候，贾克 (Jarque) 在意大利科维尔恰诺 (Coverciano) 进行季前赛训练。在周日与博洛尼亚队 (Bolonia) 对阵之前，他在球队的酒店里下榻。,贾尔克当天上午在意大利科韦奇奥参加季前训练时在练习，他住在球队酒店里，准备周日和博洛尼亚队比赛。
He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,他当时正在球队的酒店下榻，为星期天迎战博洛尼亚队做准备。,他住在赛前周日对阵博洛尼亚的比赛酒店里。
The bus was headed to Six Flags St. Louis in Missouri for the band to play to a sold-out crowd.,当时，大巴车正在开往密苏里州圣路易市的六旗镇，观众正在那里等待乐队的表演，座无虚席。,公共汽车正开往密苏里州的圣路易斯六旗主题公园，乐队将在那里为满座的观众演出。
"At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.",据目击者称，周六凌晨 1 点 15 分，公交车在绿灯通行时，有一辆车在其前方转弯。,星期六凌晨一点十五分，目击者称公交车当时正开绿灯时，那辆车从它前面转弯了。
"As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian.",截至 8 月 9 日晚，台风莫拉克的台风眼距离中国福建省约 70 公里。,截至8月9日晚，莫拉克眼位于距离中国福建省约七十公里处。
The typhoon is estimated to be moving toward China at eleven kph.,预计台风正以每小时十一公里的速度靠近中国。,台风预计以每小时十一公里速度向中国移动。
Passengers were given water as they waited in 90(F)-degree heat.,因为乘客在90度（F）度的高温下等待，他们得以领取了分发的水。,乘客们在90华氏度的酷热中等待时，给他们提供了水。
"Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.","消防队长斯科特·库恩斯表示：“圣塔克拉拉当天十分燥热，温度得有 90 多华氏度高。""",圣克拉拉那天天气很热，消防队长斯科特·库恩斯说，气温有90多度。
"Any length of time trapped on a roller coaster would be uncomfortable, to say the least, and it took at least an hour to get the first person off the ride.""",被困在过山车上的每分每秒都很不舒服，可以毫不夸张地说，我们花了至少一个小时才把第一个人从过山车上救下来。”,坐过山车任何时间被困在上面都会不舒服，至少要花一个小时才把第一个人弄下来。
